	HC25_Jrk_FB_2_ZT10	HC25_Jrk_FB_2_ZT14	HC25_Jrk_FB_2_ZT18	HC25_Jrk_FB_2_ZT2	HC25_Jrk_FB_2_ZT22	HC25_Jrk_FB_2_ZT6	HC25_Jrk_FB_ZT10	HC25_Jrk_FB_ZT14	HC25_Jrk_FB_ZT18	HC25_Jrk_FB_ZT2	HC25_Jrk_FB_ZT22	HC25_Jrk_FB_ZT6
FBgn0034471	0.302140992	1.704433566	1.437172638	0.770341503	0.250725847	0.221960541	0.803856877	0.976839669	0.198781521	0.330313746	0.200049308	0.68210104
FBgn0034472	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034473	0	0	0	0	0	0	0	0	0	0.0342456	0	0
FBgn0034474	0	0	2.42797944	1.233304	1.129552402	0	0.45268456	0	0	0.372026633	0.675935841	0.192059
FBgn0034475	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034476	0.289611	0.196655	0.255105	0.257852	0.17357	0.342773	0.246335	0.499375	0.179953	0.240393	0.10653	0.199937
FBgn0034477	0	0.103527	0	0	0	0	0.0366197	0	0.036222	0	0	0
FBgn0034478	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034479	111.90679	119.00019	105.39658	131.78125	125.47247	179.27624	89.96502	143.65454	105.10511	127.301915	88.78844	117.49402
FBgn0034480	25.2365	25.3092	15.2332	24.3182	17.7824	40.0062	11.6616	38.1904	27.3228	22.3945	21.341	16.0924
FBgn0034481	0.589979	0.277349	0	0.322332	0.244792	0	0.196208	0.190744	0	0.214997	0	0.166489
FBgn0034483	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034484	4.54688	4.37675	2.66056	4.19942	3.86298	3.77767	3.34832	4.86511	3.1695	3.80704	3.47643	3.66601
FBgn0034485	1.26275	1.852081	1.20128	1.58216	1.67659	1.70687	1.57901	1.86164	1.42922	1.770307	1.878367	1.22581
FBgn0034486	0	0	0	0	0	0	0	0	0.235783	0.1195	0.218501	0
FBgn0034487	0	0	0.0333098	0.0459116	0	0	0.027947	0	0.0276435	0	0	0.023714
FBgn0034488	31.448	28.2544	40.4742	31.1281	30.9636	24.6209	47.4073	33.9513	35.4633	29.5358	32.7308	32.3769
FBgn0034489	0	0	0	0	0	0.0513654	0	0	0	0	0	0
FBgn0034490	9.7803	7.22964	6.87651	9.86703	1.887506	9.90594	7.1867	13.35578	2.17924	6.40663	1.65713	11.46852
FBgn0034491	12.47174	11.32682	13.47508	12.47304	8.885168704	11.29278001	14.59752	15.50963	12.89422	10.762893	9.944712	12.2998
FBgn0034493	1.3625	1.01334	1.14463	1.88876	0.793139	1.73295	1.46081	2.2091	1.32454	1.74151	1.14448	1.23955
FBgn0034494	25.0517	22.1425	25.0769	24.3743	17.8827	26.0082	26.3635	20.2297	21.1402	21.1613	15.0327	21.0238
FBgn0034495	2.51293	2.51508	3.79155	2.3325	1.61443	1.01236	5.06822	1.93938	3.14657	2.30414	2.95195	1.46402
FBgn0034497	27.1545	26.0048	25.0596	21.601464	28.88210048	16.694237	15.9365	27.8869	21.4051	15.6551	18.8698	20.7348
FBgn0034498	2.90602	1.97851	4.43283	3.17538	1.66311	1.86982	6.14527	2.99355	3.36231	2.46126	2.98567	2.38667
FBgn0034499	0.188125	0.0884376	0.07457	0.0342605	0	0.138202	0	0.0608221	0	0.0685558	0	0
FBgn0034500	27.24356001	25.28479	30.11915	28.42951	26.46861	27.76444	33.93181	30.84446	28.23121	31.19184	32.35419	32.73638
FBgn0034501	250.51989	202.86599	210.8056	241.7803	143.18404	268.3968	193.7261	283.6555	237.7371	214.4516	114.95544	243.7377
FBgn0034502	0	0	0	0	0	0	0	0	0	0.0239358	0	0
FBgn0034503	16.1827	13.6198	17.8988	16.4468	14.7285	13.0387	20.7462	14.0082	17.4298	15.3138	14.3439	14.7312
FBgn0034504	14.07386	13.24119	17.06201	12.94227	12.50053004	11.10357	17.81181	18.10883	16.54762	11.15158	9.780005	13.955
FBgn0034505	0	0	0.318727	0	0	0	0	0	0	0	0	0
FBgn0034506	0	0.0581537	0	0.0632685	0	0	0	0	0	0.0225401	0	0
FBgn0034507	0.262041	0	0	0	0	0	0	0	0	0.0477458	0.0867495	0
FBgn0034509	892.067	821.699	662.824	745.089	610.84	662.497	534.992	555.03	564.729	707.002	668.278	605.488
FBgn0034510	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034511	379.894	433.714	371.708	461.651	483.608	541.936	375.873	338.475	418.914	473.499	453.758	383.585
FBgn0034512	1957.1318	2196.1291	2057.4832	2168.058	1995.9371	4603.021	1925.0837	1711.5095	1749.9311	2403.627	1846.5043	1874.118
FBgn0034513	0.0698714	0	0.110784	0.0763478	0	0.0513294	0.0464739	0.271078	0.0919383	0.203698	0.138787	0.0394347
FBgn0034514	0	0	0	2.56172	0	0	0	0.802549	0	0	0	0
FBgn0034515	0	1.352077	12.0103	14.246118	13.4488	0.258824	0.956513	2.27814	6.25847	3.98011	7.23148	0.270545
FBgn0034517	30.779738	36.488347	35.107928	25.042515	31.005333	22.727849	25.748011	29.763893	30.284041	26.717035	31.434473	23.3282362
FBgn0034518	2.21867	1.66932	2.01475	1.93633	1.662941	2.487947	2.01456	1.71083	1.53459	1.59852	1.52133	2.258773
FBgn0034519	1.84345	1.66932	2.01475	1.60562	1.1972	1.94305	2.01456	1.71083	1.53459	1.59852	1.52133	1.49278
FBgn0034520	0.433802	0.199699	0.078319	0.270467	0.0798646	0.151482	0.058774807	0.182761	0.28475327	0.321319	0.335524	0.416715
FBgn0034521	8.9722	7.36582	7.32842	7.02458	5.74833	6.03774	8.53003	8.32769	7.90516	6.4248	6.98908	7.75429
FBgn0034523	1.85788	1.35861	4.25497	2.10528	0.856518	0.606601	3.98184	1.60177	4.34604	2.40726	4.23708	0.58254
FBgn0034527	9.92749	8.686551	9.83198	10.239428	7.23381	9.78655	12.1475	9.55894	9.125	9.248795	8.493623	9.44791
FBgn0034528	5.685072	2.94375	6.81717	5.125522	1.86631	4.35444	8.597459	6.47224	7.026132	4.0813	3.97673	6.312781
FBgn0034529	1.38135	0.660018	1.81319	1.64961	0.958374	1.44731	2.10869	2.7821	1.78782	1.25434	1.10952	1.34197
FBgn0034530	0.587744	0.276298	0.765481	0.443439	0.348377	0.37009	0.502623	0.61485	0.497163	0.336573	0.333557	0.426493
FBgn0034532	0.290182	0.163697	0.232592	0.128771	0.097483	0.0426351	0.116469	0.264076	0.114548	0.217606	0.15921	0.296629
FBgn0034534	86.2235	70.80723	78.4703	100.93274	90.39403	95.088	85.8969	83.98358	91.20502	95.5889	80.7546	96.6237
FBgn0034535	11.8999	9.49305	15.7231	12.3462	12.2688	9.93405	18.7082	12.1248	12.0995	12.0896	15.0417	13.2288
FBgn0034537	11.3745	9.67897	14.2679	13.0056	9.91681	8.62041	21.1644	12.196	14.872	10.2314	12.1546	12.1079
FBgn0034538	341.4136	350.3251	316.3283	400.9407	397.3409	406.4434	335.155	311.4674	305.7041	395.0771	319.5649	373.3918
FBgn0034539	0.872704	0.205129	0.51889	0.63573	0.724198	0.961668	1.45117	0.705376	0.717702	1.03359	1.3001	0.738818
FBgn0034540	2.07422	2.11268	2.16966	2.0881	1.649534	2.01054	1.379634	2.49614	1.611046	1.364778	0.839272	1.577148
FBgn0034541	0.855116	0.643182	1.08466	1.37042	0.851523	1.25638	0.796274	0.884685	1.12518	1.62041	0.679414	0.482619
FBgn0034542	18.97046	20.54039	20.20729	23.50451	14.81909	25.80796	22.61598	22.19006	22.35941	23.75865	20.071189	18.79004
FBgn0034543	73.28427	57.418136	57.307043	74.72037	66.191733	69.03533	67.64456	62.698451	67.729991	71.851643	66.346491	75.68761
FBgn0034545	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034546	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034548	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034551	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034552	0	0	0	0	0	0.0490932	0.0444492	0.0864228	0	0	0	0
FBgn0034553	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034554	0	0	0	0	0	0	0	0	0	0.0331823	0.0602889	0
FBgn0034558	0.799785	0.877282	0.528371	1.01957	1.21676	0.587543	0.531965	0.51715	0.701583	1.11724	0.970829	0.978012
FBgn0034560	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034563	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034564	38.4323	36.4749	59.4988	44.3717	35.2019	32.4951	78.6173	38.6828	46.2764	47.301	54.0134	36.0149
FBgn0034565	0.227122	0.0983671	0.0829426	0.0762143	0	0	0.0695889	0.29372	0	0	0	0
FBgn0034566	0.0813733	0.0326634	0.03225525	0.10123	0.144146	0	0.0541238	0	0.0535356	0.02965416	0	0
FBgn0034567	0.0424644	0	0	0.0464005	0.0704767	0	0	0.054916	0.0279378	0.0618988	0.056232	0.0718995
FBgn0034568	0	0	0.0240475	0	0	0	0	0	0	0	0	0
FBgn0034569	2.29139	1.28097	1.86564	2.27822	1.18199	0.864406	3.62485	1.32146	1.99646	1.64747	2.0502	1.18838
FBgn0034570	1.654108	0.736668	1.968309467	1.109827	0.4020247	1.0339508	2.625704942	5.05665102	1.508444	0.973052	0.980197	2.284773
FBgn0034572	8.01499	7.53568	8.33085	8.42056	6.35549	6.85628	9.43003	9.00619	8.55422	9.19074	10.0003	8.08213
FBgn0034573	25.017	26.5815	27.8136	32.825	28.9138	30.0694	30.0317	33.522	27.5242	29.1951	27.0611	27.5243
FBgn0034576	173.174	182.919	189.829	171.953	223.703	144.781	171.548	167.399	167.895	175.015	196.505	162.458
FBgn0034577	32.3655	19.4686	26.9918	23.1333	17.6646	19.1746	32.021	25.8786	24.8425	21.6866	22.5431	24.7485
FBgn0034578	8.76326	10.0701	7.56478	10.143	7.91844	9.442	9.97364	8.81445	8.84036	10.9288	12.507	9.01252
FBgn0034579	22.7075	21.3495	25.0389	22.2558	19.3573	13.3452	33.777	14.9499	23.36	26.856	33.4866	25.0492
FBgn0034580	0	0.0750551	0.063286	0.116305	0.132489	0.0586446	0	0.258092	1.99578	0.116364	0.105711	0.180219
FBgn0034582	0.103645	0	0	0	0	0	0	0	2.86395	0	0	0
FBgn0034583	166.316	117.253	133.66	108.381	140.511	93.8264	111.175	134.779	104.848	96.262	90.8842	106.164
FBgn0034585	12.8916	10.9899	11.2674	11.1923	9.84357	9.97709	14.6077	11.673	10.9763	10.4609	10.7517	11.3146
FBgn0034588	4.84362	0	0.694446	0.120309	0.085519	0.0378538	1.02819	0.488189	0.203405	0.61966	0.579989	0.0872455
FBgn0034590	2.313311002	1.597582609	3.19911698	2.177396	1.065402	1.484389	3.746276	2.93461231	2.973346538	1.54107206	1.490890105	2.069254
FBgn0034592	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034595	2.167536	0.6793029	0.859177	1.052641	0.899343	1.326939	1.201418	0.934368	0.713022	0.869248	0.9567595	0.8155557
FBgn0034598	10.25481	7.94949758	10.584672	8.810398	6.94217204	7.35594098	12.12531262	12.5244702	9.745300001	6.804757	6.197557	9.93373279
FBgn0034599	9.83499	7.3337	8.42422	9.59371	8.81806	8.63684	13.3088	8.91781	11.4536	9.84576	10.3291	9.6979
FBgn0034601	0	0	0	0	0	0	0	0	0	0.0584157	0	0.0904716
FBgn0034602	8.43081	9.69538	9.61125	12.5114	8.73074	14.2809	8.75902	13.6512	12.0103	9.77555	7.38129	10.8142
FBgn0034605	42.521	37.3821	39.06	34.3835	30.60097	38.1786	35.7098	42.9678	28.4594	36.67	26.1222	44.1529
FBgn0034606	3.48893	2.321758	2.985607	2.927487	1.50401	2.995789	3.375437	6.311694	3.608594	2.158587	1.669818	3.058942
FBgn0034611	25.7717468	21.768547	30.54838	25.845372	17.382411	23.480929	33.89348	30.23221	28.165852	24.397898	25.268669	24.1946
FBgn0034612	0.570627	0.0697925	0.0788938	0.134801	0.0200476	0.128166	0.228364	0.0790457	0.147086	0.180568	0.147636	0.0974628
FBgn0034614	5.34906	2.71575	10.5166	6.74108	2.84085	1.17887	14.516	2.69784	7.67187	4.52233	7.64997	2.41516
FBgn0034617	2.67668	1.7826	4.24399	3.41225	1.34197	1.8025	5.93452	3.13703	3.6321	2.19471	2.58453	2.26604
FBgn0034618	128.460511	95.036507	130.82754	84.23112	94.77401	75.13104479	90.996916	109.217629	87.4887546	101.1690839	110.5129781	94.477743
FBgn0034622	0.145133	0.0341135	0.143821	0.224663	0.180654	0.186583	0.168933	0.140767	0.0716135	0.251222	0.288281	0.122868
FBgn0034623	1.60347	0.822314	0.808932	1.43353	1.45157	0.963777	1.45435	1.41385	1.05494	1.8061	1.54424	0.740438
FBgn0034624	0.119552	0.112403	0.379109	0.174178	0.0992082	0.0878262	0.0795183	0.154608	0.157309	0.174267	0	0.33737
FBgn0034626	13.3901	9.46802	12.54532	11.8501	11.93802	9.99932	13.91138	10.87642	11.94014	11.3722	11.2836	13.24078
FBgn0034627	3.24363	4.77338	4.30439	4.62298	3.86196	3.8333	4.92462	3.96677	3.34021	4.59964	4.76214	3.26338
FBgn0034628	46.0824	46.3194	44.7245	54.8309	48.3596	62.7781	43.7778	57.2833	45.3322	57.1966	49.188	58.3463
FBgn0034629	25.0602	23.8812	27.3748	24.4466	24.5841	23.3691	31.1079	27.9491	23.1973	28.4765	29.0369	30.7543
FBgn0034631	3.59162	3.26672	3.99245	4.55018	3.49878	3.44152	4.90765	4.82147	3.77561	3.99766	3.85139	3.76771
FBgn0034634	2.000383	1.071379	3.14442	2.266687	1.726349	1.573066	4.77231	3.03157	2.679884	2.57899	3.35256	1.728777
FBgn0034636	0.185414	0.087163	0.0734954	0.1498125	0.115397	0.13621	0.154157	0.239782	0.060993	0.118244	0.0920731	0.0784844
FBgn0034638	913.9217	806.8767	697.9666	893.6575	706.1915	1001.7953	783.2115	857.2607	841.0584	867.545	757.7751	919.9008
FBgn0034639	3.4855	3.77359	7.0336	4.15481	3.50592	4.50035	8.50054	7.03449	4.23885	3.42561	3.49663	5.18621
FBgn0034641	8.29392	6.12962	11.00076	9.17887	4.79794	6.38586	14.9982	11.33177	9.61474	7.17827	6.87754	9.11445
FBgn0034642	0.841997	0.461792	0.834387	0.843372	0.291132	0.515461	0.700255	0.635187	0.3693073	0.613673	0.743323	0.514816
FBgn0034643	10.91886	9.00518	11.64276	10.0471	7.78912	7.10658	13.97292	12.77868	10.41838	8.8306	9.53358	9.89242
FBgn0034644	19.11164	17.4671	20.13386	23.49691	14.04465	28.70004	18.12287	32.47764	21.84531	24.49096	14.05842	22.09644
FBgn0034645	247.66523	289.8232388	321.32465	266.28935	423.20332	170.16476	265.1072503	304.024833	300.8056168	240.65428	302.9221087	280.13727
FBgn0034646	18.9342	17.8965	27.5457	20.249	19.2223	14.8714	29.8097	23.3139	25.9079	19.4885	23.9393	18.9283
FBgn0034647	2.35242	2.38188	2.151841	2.900015	1.726867	2.725167	1.68504	1.930636	2.20247	1.516687	0.958496	1.174489
FBgn0034649	9.21131	7.49723	8.292262	8.291046	6.82803	7.992244	10.687565	8.474771	8.25139	8.152626	8.080568	8.49563
FBgn0034650	7.50686	5.06723	9.61349	7.64181	7.18781	5.93895	11.0744	7.59219	8.16809	6.52339	7.20063	7.71314
FBgn0034651	0	0	0	0.0816092	0	0	0	0	0	0	0	0
FBgn0034654	154.591	144.629	172.834	171.585	174.588	150.862	223.9	169.854	179.943	192.118	217.329	183.103
FBgn0034655	7.4587	6.70968	5.98086	6.90674	6.76807	6.14137	5.831668	6.85585	4.292714	6.05576	6.14263	6.386998122
FBgn0034657	3.02052	2.747623	5.11797	3.226491	2.11644	1.727247833	6.014538	3.875037	4.13893585	2.056531	2.559390004	3.024588
FBgn0034658	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034659	0	0	0	0	0	0	0.0661859	0	0	0	0	0
FBgn0034660	0.0651676	0.245082	0.258315	0.189888	0.108156	0.0957478	0.130036	0.126415	0.171498	0.0949923	0.129444	0
FBgn0034661	0.0760538	0	0	0	0	0.0558711	0	0	0.0500366	0	0	0
FBgn0034662	0.99884	0.0313036	0	0.0646769	0	0	0	0.086115	0.0730165	0.165819	0.301277	0.00626373
FBgn0034663	2.65612	0	0	0.818601	0	0	0.135898	1.58536	1.07538	1.26575	2.29975	0
FBgn0034664	5.41699	0.477473	0.268402	0.924858	0.140475	0.124358	0.225189	1.42297	0.668231	1.04871	1.68123	0
FBgn0034665	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034666	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034667	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034670	4.72383	2.009462	1.73871	1.581409	0.919265	1.89878	1.57099	1.9636	1.99791	2.44964281	2.66242	2.116942
FBgn0034671	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034674	15.7716	13.8503	12.50325	13.50486	8.01151	15.56043	13.59026	14.69173	12.78558	10.78209	8.10427	14.32668
FBgn0034681	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034683	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034684	0	0	0	0	0	0.105848002	0.047917849	0	0.0473974	0.052506573	0.047698925	0
FBgn0034687	0.219457	0.343888	0.231971	0.266442	0.121408	0.429917	0.24328	0.567613	0.577532	0.426525	0.339042	0.330291
FBgn0034688	28.90811	24.76655	26.80687	27.27147	29.12482	24.1755	25.1015	27.9653	25.47443	24.8923	23.68792	25.9428
FBgn0034689	12.0532	10.2595	10.5732	12.1833	11.1266	9.8501	13.3775	11.437	12.153	11.3578	11.3805	11.2708
FBgn0034691	6.271499	4.808724	6.555230023	5.176451	3.9458	5.168003	7.201564	8.11579	6.447205	4.06048	3.88847	5.263803
FBgn0034692	0.346604	0.217251	0	0.0841625	0.191749	0.171807012	0	0.149412	0.0760116	0.126308	0.152993	0.19562
FBgn0034693	35.14930016	36.85497	32.1947	31.01269	35.38865	24.55148	25.35677	53.652689	29.50739	24.06469	24.08454	30.31346
FBgn0034694	19.5989	19.4435	19.395	21.514	18.0958	20.2232	20.1682	23.1608	21.8462	19.8502	18.734	20.5971
FBgn0034697	6.99764	4.79499	5.54751	5.0255	3.70721	5.05352	7.88877	9.04952	6.39854	4.37974	4.42378	7.76492
FBgn0034700	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034703	3.95012	2.68937	4.6973	3.89455	2.14761	2.10135	7.2026	3.69918	3.53978	2.92861	3.83292	3.11348
FBgn0034704	5.0467	4.78765	5.65889	6.2928	5.24433	3.77424	8.10456	5.61516	6.64056	5.06994	5.44869	5.44001
FBgn0034705	8.73497	6.0237	6.66638	6.640401421	6.20319	5.29497	8.12332	5.331151575	6.36452	6.23816	6.95956	6.610469705
FBgn0034706	19.1926	20.8604	16.3484	18.815	17.2821	16.3993	19.1485	16.0628	16.5226	20.6599	17.2138	20.0126
FBgn0034707	2.76962	2.56732	4.0821	4.13458	3.94923	2.69375	5.08544	4.06099	3.90098	3.25533	4.055	2.95017
FBgn0034708	22.0719	18.73574	20.03512	20.34082	14.03706	20.13639	24.39959	25.03284	22.06091	19.09804	17.35364	21.9703
FBgn0034709	32.94336	22.58104	29.80629	20.17045	15.59945	13.77251	28.83793	26.80137	22.98722	18.87246	25.12719	16.47706
FBgn0034710	0	0	0	0.0719606	0.0546497	0.145139	0.0438033	0	0	0.0239991	0.043604	0.111506
FBgn0034712	0.0648287	0	0	0	0	0.0477429	0	0	0.0426515	0	0	0
FBgn0034713	0	0	0	0.0335949	0	0	0	0	0	0	0	0
FBgn0034715	6.06359	12.096	0.836005	11.6957	1.75018	11.0394	1.29761	13.2625	0.0693792	6.2447	0.768038	11.8736
FBgn0034716	19.13443002	22.54189	1.88853	23.72097	2.136248093	25.31892001	5.136789	30.83197	0.17695	14.26777	1.399191033	33.65561
FBgn0034717	29.0335	33.72125	31.1027	48.09917	35.72772	54.89375	32.43212	42.06032	36.47854	51.3405	39.9425	38.9897
FBgn0034718	49.08884665	36.123846	33.36557339	31.7883068	33.74408	33.844156	34.267627	42.60713466	34.41587468	29.10658764	27.8066299	43.84528695
FBgn0034720	1.1465421	0.7629604	1.039489	0.6984257	0.341009	0.683215	1.0645805	1.5999858	0.993177	0.575388	0.5823568	0.8581592
FBgn0034721	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034722	10.67979	7.46912	10.430859	9.42916215	4.82116	6.82518	13.52506	12.12637	11.69184	7.114357	6.33576	8.7038
FBgn0034723	31.20207	21.85995	18.9686	19.77527	13.11247	23.24891	16.55495	30.6202	19.54284	14.47929	10.46891	22.94387
FBgn0034724	93.94373	71.25347	93.0946	77.78065	79.40112	79.2378	88.5931	93.08634	84.1257	85.7844	88.6938	86.89536
FBgn0034725	0.543148	0.583619	0.553617	0.53697	0.386333	0.34201	0.774143	0.602068	0.816784	0.395863	0.462372	0.35034
FBgn0034726	13.39033	11.04008	12.57522	11.78023	6.66704	9.68556	14.38723	9.325225	12.33351	10.58507	10.22981	11.97553
FBgn0034727	19.8449	17.4495	25.7961	22.094	20.6682	16.2902	31.1017	21.7156	26.5881	23.5399	28.8855	20.1786
FBgn0034728	4.92218528	4.070554739	6.59894	6.814546	3.314720799	5.28197036	8.896141162	7.398629	6.764954274	4.723780102	4.402234101	5.20699607
FBgn0034729	6.68143	4.81219	9.29232	9.115548	5.42692	6.487581	10.2208	7.01553	8.78315	8.00815	9.76422	7.09805
FBgn0034730	0	0	0	0.0240345	0	0	0	0	0	0.0240467	0.0436905	0
FBgn0034731	0.043163	0	0	0	0	0	0.0181694	0	0	0	0	0.0154173
FBgn0034733	25.5833	22.9174	22.7596	23.3816	22.1235	20.6273	21.7509	30.4694	17.5919	25.0686	20.8345	26.2836
FBgn0034734	3.41809	2.42736	4.5547	3.20514	1.50875	2.4665	6.82854	4.94547	3.748	2.76507	3.04963	3.66673
FBgn0034735	9.23597	9.57174	11.399	10.1876	7.7514	7.63311	13.5429	9.77251	9.8397	10.3458	12.3694	10.8696
FBgn0034736	0.908487	0.213539	0.630193	0.827246	0.753892	0.500549	0.642033	0.624154	0.448278	0.393142	0.413542	0.480695
FBgn0034737	0	0	0	0	0	0.129412	0.11717	0	0	0.0641954	0.116637	0
FBgn0034739	0.113561	0	0	0	0	0	0	0.0734299	0	0	0	0
FBgn0034740	0.866176	0.452432	0.61038	0.560866	0.319458	0.212105	0.256055	0.622311	0.379911	0.596224	0.509779	0.543179
FBgn0034741	7.91787	2.205737	1.9025874	3.0101194	0.973407	4.542052	1.755485	5.68865	0.9646765	2.885389	3.68915	0.993058
FBgn0034742	2.48246	1.2662	2.7336	2.62541625	1.02851	2.41706	3.464570508	6.79109606	3.11133	2.27966	1.60101	4.3942
FBgn0034743	3116.491	3496.844	3827.097	3317.679	4341.836	2671.757	4066.159	3573.337	3977.625	3571.958	4489.292	3501.89
FBgn0034744	48.20021	48.26248	48.97157	48.99188	48.08427	42.31203	52.66113	48.83173	46.823	46.9243	47.1217	50.57727
FBgn0034745	0.0556708	0.0523416	0.0220671	0.0304155	0.0230987	0.0613459	0.0370286	0.0179987	0.0183132	0.0202873	0.01843	0.0471301
FBgn0034748	6.7627	6.52131	8.33974	8.23165	4.74854	5.13791	10.6878	7.69919	7.3774	8.80455	10.2182	6.65493
FBgn0034750	11.5371	9.08336	13.9796	10.1466	10.2743	8.26872	16.0337	12.0088	11.7867	11.314	13.0418	9.31713
FBgn0034753	482.1825	446.2101	643.9268	362.6824	533.3863	237.0071	603.079	499.8183	552.0607	340.5233	453.8027	426.3758
FBgn0034755	4.04722687	3.80043	2.5636	4.220519	5.14327	1.781685	2.15361259	4.878918	2.1275	3.04425	2.854758	1.82508
FBgn0034756	0.639144	0.360553	0.405355	0.349193	0.212153	0.187813	0.170047	0.454606	0.04205	0.442536	0.169273	0.216436
FBgn0034758	7.340462	4.4457756	1.45833368	4.543128	2.3056858	4.2446671	2.886578	13.788325	2.190352	2.332606	2.60580521	6.281386
FBgn0034759	0.19436	0.0783156	0.09049028	0.121357	0.0230408	0.1381089	0.184679	0.269304	0.176102	0.101182	0.147071	0.203719
FBgn0034761	226.5504	194.44484	172.305	148.574	148.415	162.478	120.468592	139.765	174.854902	123.24846	126.967	146.085898
FBgn0034763	7.00351	5.4286	9.1971	7.26322	4.74699	4.87004	13.37033	8.46944	11.32576	6.21487	7.71666	5.73294
FBgn0034766	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034768	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034769	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034770	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034774	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034776	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034782	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034783	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034784	0.0525601	0	0.0833361	0	0	0	0.0699191	0.0423597	0.0430999	0.0383074	0.0348004	0
FBgn0034785	1.0189	0	1.50011	0.0265081	0.0603939	0.053465	0.145222	0	0.143645	0.689561	0	0
FBgn0034786	18.2247	14.77684	15.30221	16.63891	12.10184	18.19231	14.51912	19.3763	15.64481	14.305	10.94738	16.80756
FBgn0034788	0.0580026	0	0	0.0211263	0.0481324	0	0.0385796	0.0375052	0	0	0	0.130944
FBgn0034789	0.729115003	0.73329	0.741967	0.590875	0.284773	0.584358	0.601761	0.423623	0.6642331	0.557069	0.640334	0.61626
FBgn0034791	48.4785	40.4092	40.2678	42.114	36.8666	35.2947	54.0941	42.3883	44.0811	39.0241	39.6673	42.1437
FBgn0034792	26.95781	27.21636	33.01566	26.5039	25.8587	23.17878	36.77887	32.77974	31.14508	25.92769	29.58458	27.8317
FBgn0034793	28.87857	27.65099	39.41279	28.67927	34.59897	21.93959	45.51144	32.96794	37.81631	29.34797	38.53059	27.04253
FBgn0034795	2.59652	2.21656	3.35008	2.8272	1.95637	2.46717	4.70426	3.58095	3.11675	2.46213	2.40033	3.07539
FBgn0034796	40.6324	40.0126	42.8156	47.2405	47.4239	44.2906	49.1995	43.4396	35.2656	47.1537	45.4198	52.7276
FBgn0034797	9.8382	6.07992	6.91009	6.54369	3.883732	6.67811	6.174614	14.28474	5.29315	4.889599726	3.603720072	6.05436248
FBgn0034800	1.0907789	0.816333	4.07432	1.58904	0.678812	0.534163	4.71542	1.645583	2.5667	1.722334	3.00895	0.564272
FBgn0034802	119.4984	61.8439	162.9103	89.6061	49.9802	67.8732	213.1311	160.0922	137.2329	75.0409	78.8382	120.5857
FBgn0034803	36.6466	32.37476	30.1486	29.51628	30.75479	28.24232	33.94099	28.1671	28.47733	30.79119	32.96244	36.76111
FBgn0034804	14.005331	10.91379	24.321399	17.36802	11.99806	10.448335	33.5727	15.59058	21.4354	17.322262	22.7643	14.58429
FBgn0034807	12.446	0	0	0	0	0	0	0	0.090982	5.84578	0.0915623	6.09086
FBgn0034808	48.7718	42.0932	34.5926	42.8152	26.3834	49.4934	37.8345	54.9965	44.2893	36.6498	33.9748	41.2284
FBgn0034814	9.17205	7.13672	10.4055	9.47502	7.48003	6.50569	15.1464	8.69163	9.62381	11.1222	14.4493	9.50533
FBgn0034816	0.836248	0.63728	2.79422	1.209714	0.39373	0.298764	2.614862	0.9204	1.5162	0.98455	1.66106	0.544581
FBgn0034817	7.75658	7.93892	14.5167	9.13714	8.55506	5.26542	15.7387	9.96751	11.2075	10.1436	12.8392	7.20387
FBgn0034819	0	0	0	0.192149	0	0	0	0.341119	0	0	0	0
FBgn0034820	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034821	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034822	0	0	0	0.162852	0.37103	0	0.297391	0	0	0.162935	0.296038	0
